"","sex","birth","marriage","religion","income","code_job","code_region"
"3431",2,2013,0,2,NA,NA,4
"3432",1,1971,1,1,NA,149,4
"3433",2,1973,1,1,245,259,4
"3434",1,2004,0,1,NA,NA,4
"3435",2,2006,0,1,NA,NA,4
"3436",2,1965,3,2,258,442,4
"3437",1,1991,5,2,250,312,4
"3438",1,1992,5,2,366,753,4
"3439",1,1952,1,2,107,312,4
"3440",2,1954,1,1,NA,NA,4
"3441",1,1978,1,2,587,312,2
"3442",2,1981,1,2,NA,NA,4
"3443",2,1978,1,2,NA,NA,2
"3444",1,1980,1,2,450,312,4
"3445",2,2010,0,2,NA,NA,2
"3446",2,2011,0,2,NA,NA,2
"3447",1,2012,0,2,NA,NA,4
"3448",1,2014,0,2,NA,NA,2
"3449",1,1936,1,1,NA,NA,4
"3450",2,1940,1,1,NA,NA,4
"3451",1,1951,1,1,NA,NA,4
"3452",2,1959,1,1,89,941,4
"3453",2,1946,2,2,NA,NA,4
"3454",1,1975,5,2,461,313,4
"3455",2,1958,2,2,NA,NA,4
"3456",2,1979,3,2,150,313,4
"3457",2,2001,0,2,NA,NA,4
"3458",2,2004,0,2,NA,NA,4
"3459",1,1960,1,1,NA,762,4
"3460",2,1959,1,1,119,930,4
"3461",2,1989,5,1,130,254,4
"3462",1,1938,1,1,NA,NA,4
"3463",2,1943,1,1,NA,NA,4
"3464",2,1996,5,2,220,521,4
"3465",1,1944,1,1,NA,611,4
"3466",2,1949,1,1,NA,611,4
"3467",1,1939,1,1,NA,274,4
"3468",2,1945,1,1,NA,NA,4
"3469",2,1974,5,1,92,399,4
"3470",2,1976,5,1,NA,NA,4
"3471",1,1953,3,1,NA,611,4
"3472",2,1943,2,1,NA,611,4
"3473",1,1976,1,2,301,312,4
"3474",2,1981,1,2,NA,254,4
"3475",2,2011,0,2,NA,NA,4
"3476",2,2013,0,2,NA,NA,4
"3477",2,1950,2,1,NA,NA,4
"3478",1,1973,1,1,NA,922,4
"3479",2,1979,1,1,258,799,4
"3480",2,2003,0,1,NA,NA,4
"3481",2,1948,2,1,NA,NA,4
"3482",1,2009,0,1,NA,NA,4
"3483",1,1954,1,2,NA,611,4
"3484",2,1959,1,1,56,421,4
"3485",1,1984,5,2,240,854,4
"3486",1,1927,1,2,NA,611,4
"3487",2,1935,1,2,NA,611,4
"3488",1,1922,2,2,NA,NA,4
"3489",1,1935,1,2,NA,611,4
"3490",2,1939,1,2,NA,611,4
"3491",2,1936,2,2,NA,NA,4
"3492",1,1930,1,2,NA,NA,4
"3493",2,1932,1,2,NA,NA,4
"3494",1,1960,3,2,NA,910,4
"3495",1,1935,1,1,NA,611,4
"3496",2,1935,1,1,NA,611,4
"3497",2,1935,2,1,24,941,4
"3498",2,1950,2,2,NA,NA,2
"3499",1,1958,1,1,667,132,4
"3500",2,1961,1,1,NA,NA,4
"3501",2,1990,1,2,241,247,4
"3502",2,1992,5,2,NA,NA,4
"3503",1,1967,1,2,500,311,4
"3504",2,1965,1,2,167,854,4
"3505",1,1989,5,2,292,873,4
"3506",1,1992,5,2,NA,NA,4
"3507",1,1942,1,1,24,999,4
"3508",2,1944,1,1,NA,NA,4
"3509",1,1958,1,1,425,873,4
"3510",2,1961,1,1,NA,611,4
"3511",2,2001,0,1,NA,NA,4
"3512",2,1953,2,2,NA,NA,4
"3513",2,1951,2,2,70,991,4
"3514",1,1952,1,2,NA,NA,4
"3515",2,1952,1,1,143,421,4
"3516",2,1984,5,1,193,521,4
"3517",1,1982,5,1,250,254,4
"3518",1,1942,1,2,NA,NA,4
"3519",2,1947,1,1,NA,NA,4
"3520",1,1973,5,2,250,313,4
"3521",2,1946,2,1,NA,NA,4
"3522",1,1944,1,1,NA,NA,4
"3523",2,1949,1,1,NA,NA,4
"3524",1,1954,1,1,NA,921,4
"3525",2,1959,1,1,NA,NA,4
"3526",2,1933,2,1,NA,NA,4
"3527",1,1947,1,2,NA,611,4
"3528",2,1949,1,1,NA,611,4
"3529",1,1963,2,2,917,852,4
"3530",1,1993,5,2,NA,NA,4
"3531",2,1928,2,1,NA,NA,4
"3532",1,1961,1,2,190,873,4
"3533",2,1961,1,2,NA,441,4
"3534",2,1983,5,2,NA,NA,4
"3535",2,1989,5,2,210,422,4
"3536",1,1994,5,2,211,239,4
"3537",2,1966,1,1,NA,248,4
"3538",1,1969,1,1,NA,248,4
"3539",2,2005,0,1,NA,NA,4
"3540",1,2008,0,1,NA,NA,4
"3541",2,1935,2,2,NA,NA,4
"3542",2,1923,2,2,NA,NA,4
"3543",2,1979,3,1,NA,429,5
"3544",2,2007,0,1,NA,NA,5
"3545",1,1974,3,1,496,149,5
"3546",1,1977,1,2,412,1011,4
"3547",2,1976,1,1,62,259,4
"3548",2,2004,0,2,NA,NA,4
"3549",1,2006,0,2,NA,NA,4
"3550",1,2010,0,2,NA,NA,4
"3551",2,1973,3,1,NA,NA,2
"3552",1,1962,1,1,667,237,2
"3553",2,1967,1,1,100,246,2
"3554",1,1987,5,1,292,411,2
"3555",1,1989,5,1,292,411,2
"3556",2,1997,5,1,NA,NA,2
"3557",1,1943,1,2,92,941,2
"3558",2,1950,1,1,155,930,2
"3559",1,1953,5,1,NA,NA,2
"3560",1,1970,1,1,600,237,2
"3561",2,1973,1,1,NA,NA,2
"3562",1,2000,0,1,NA,NA,2
"3563",1,2002,0,1,NA,NA,2
"3564",2,2010,0,1,NA,NA,2
"3565",1,1968,1,1,500,411,2
"3566",2,1970,1,1,192,259,2
"3567",1,1998,5,1,NA,NA,2
"3568",2,2004,0,1,NA,NA,2
"3569",1,1968,1,1,671,311,7
"3570",2,1971,1,1,NA,NA,7
"3571",2,2000,0,1,NA,NA,7
"3572",2,2004,0,1,NA,NA,7
"3573",1,1970,1,2,683,153,2
"3574",2,1972,1,2,NA,NA,2
"3575",1,1998,3,2,NA,NA,2
"3576",2,2000,0,2,NA,NA,2
"3577",1,1961,1,1,563,411,2
"3578",2,1966,1,1,NA,NA,2
"3579",1,1991,5,1,NA,NA,2
"3580",2,1994,5,1,200,245,2
"3581",2,1997,5,1,NA,NA,2
"3582",1,1957,1,2,NA,442,2
"3583",2,1980,1,2,160,313,2
"3584",2,1982,5,2,160,442,2
"3585",2,1963,1,2,NA,441,2
"3586",1,1979,1,2,360,751,2
"3587",1,1949,3,2,NA,922,2
"3588",1,1966,1,1,300,312,2
"3589",2,1972,1,1,375,399,2
"3590",2,1997,5,1,230,399,2
"3591",2,2001,0,1,NA,NA,2
"3592",1,1973,3,2,184,873,2
"3593",1,2000,0,2,NA,NA,2
"3594",2,2004,0,2,NA,NA,2
"3595",1,1974,5,2,NA,NA,2
"3596",1,1944,2,2,140,873,2
"3597",1,1970,1,1,NA,751,2
"3598",2,1970,1,1,200,952,2
"3599",2,2001,0,1,NA,NA,2
"3600",2,2003,0,1,NA,NA,2
"3601",1,2004,0,1,NA,NA,2
"3602",2,1934,2,1,NA,NA,2
"3603",2,1936,2,2,NA,NA,2
"3604",1,1959,3,2,278,873,2
"3605",2,1998,5,2,141,952,2
"3606",2,1941,2,1,27,941,2
"3607",2,1973,5,1,NA,NA,2
"3608",1,1942,1,1,NA,NA,2
"3609",2,1949,1,1,NA,NA,2
"3610",2,1967,2,1,166,930,2
"3611",1,1995,5,1,NA,NA,2
"3612",2,1997,5,1,NA,NA,2
"3613",1,1974,1,2,342,312,2
"3614",2,1947,2,1,NA,951,2
"3615",2,1976,1,2,NA,NA,2
"3616",1,1955,1,2,225,710,2
"3617",2,1956,1,2,NA,NA,2
"3618",1,1982,5,1,291,862,2
"3619",1,1961,1,1,NA,873,2
"3620",2,1961,1,1,NA,NA,2
"3621",2,1989,5,1,291,243,2
"3622",1,1991,5,1,NA,NA,2
"3623",1,1932,1,2,NA,NA,2
"3624",2,1939,1,1,NA,NA,2
"3625",2,1938,2,2,NA,NA,2
"3626",1,1956,3,2,NA,NA,2
"3627",2,1939,2,2,NA,NA,2
"3628",1,1975,5,2,375,521,2
"3629",1,1973,1,2,300,822,2
"3630",2,1974,1,2,163,521,2
"3631",1,2001,0,2,NA,NA,2
"3632",1,2002,0,2,NA,NA,2
"3633",1,1943,1,1,200,771,2
"3634",2,1947,1,1,116,941,2
"3635",1,1937,3,2,NA,611,2
"3636",2,1942,2,2,24,941,2
"3637",1,1939,3,1,NA,NA,2
"3638",1,1970,1,2,250,521,2
"3639",2,1978,1,2,NA,NA,2
"3640",1,1996,5,2,268,841,2
"3641",1,1999,5,2,NA,NA,2
"3642",1,2016,0,2,NA,NA,2
"3643",1,1957,1,1,426,941,2
"3644",2,1964,1,1,NA,NA,2
"3645",1,1988,5,1,220,313,2
"3646",1,1991,1,1,270,510,2
"3647",2,1990,1,1,NA,NA,2
"3648",2,2013,0,1,NA,NA,2
"3649",1,2014,0,1,NA,NA,2
"3650",1,1958,1,2,NA,NA,2
"3651",2,1966,1,2,215,441,2
"3652",1,1989,5,2,NA,NA,2
"3653",2,1991,5,2,304,314,1
"3654",2,1929,2,2,NA,NA,2
"3655",1,1939,2,1,NA,NA,2
"3656",1,1959,5,2,NA,NA,2
"3657",2,1941,2,2,NA,NA,2
"3658",1,1969,1,1,NA,286,2
"3659",2,1970,1,1,245,442,2
"3660",2,1998,5,1,NA,NA,2
"3661",2,2003,0,1,NA,NA,2
"3662",2,1938,2,1,25,999,2
"3663",1,1939,1,1,NA,NA,2
"3664",2,1940,1,1,NA,NA,2
"3665",1,1976,1,2,392,312,2
"3666",2,1979,1,2,190,422,2
"3667",1,1952,2,1,NA,823,2
"3668",2,1982,1,1,50,252,6
"3669",1,1979,1,1,363,252,6
"3670",2,2010,0,1,NA,NA,6
"3671",2,2013,0,1,NA,NA,6
"3672",1,2016,0,1,NA,NA,6
"3673",1,1964,1,1,300,153,2
"3674",2,1964,1,1,338,259,2
"3675",2,1991,5,1,NA,NA,2
"3676",1,1934,4,1,NA,NA,2
"3677",2,1936,2,2,NA,NA,2
"3678",1,1939,1,2,NA,NA,2
"3679",2,1941,1,2,NA,NA,2
"3680",1,1992,5,1,NA,NA,2
"3681",1,1995,5,1,NA,NA,2
"3682",1,1962,2,1,320,881,2
"3683",1,1935,3,1,NA,NA,2
"3684",1,1934,1,1,NA,NA,2
"3685",2,1942,1,1,NA,NA,2
"3686",1,1961,1,1,NA,NA,2
"3687",2,1956,1,1,NA,NA,2
"3688",2,1983,5,1,NA,NA,2
"3689",1,1942,1,2,NA,NA,2
"3690",2,1947,1,2,NA,NA,2
"3691",1,1947,1,2,NA,NA,2
"3692",2,1951,1,2,NA,NA,2
"3693",1,1942,1,2,NA,NA,2
"3694",2,1951,1,2,NA,NA,2
"3695",2,1980,1,2,NA,NA,2
"3696",2,1982,5,2,367,320,2
"3697",1,1976,1,2,750,312,2
"3698",1,2010,0,2,NA,NA,2
"3699",2,2014,0,2,NA,NA,2
"3700",1,1974,1,2,358,312,2
"3701",2,1935,2,1,NA,991,2
"3702",2,1982,1,2,NA,NA,2
"3703",2,2012,0,2,NA,NA,2
"3704",2,2016,0,2,NA,NA,2
"3705",2,1943,2,1,NA,NA,2
"3706",1,1960,1,2,575,252,2
"3707",2,1965,1,1,NA,NA,2
"3708",1,1994,5,2,NA,NA,2
"3709",2,1996,5,2,NA,NA,2
"3710",1,1952,1,2,200,841,5
"3711",2,1956,1,2,NA,611,5
"3712",1,1966,1,1,558,133,2
"3713",2,1967,1,1,175,421,2
"3714",1,2000,0,2,NA,NA,2
"3715",1,1953,1,1,130,942,2
"3716",2,1958,1,1,210,441,2
"3717",2,1981,1,2,NA,NA,2
"3718",1,1983,5,2,397,411,6
"3719",1,1979,1,2,702,313,2
"3720",2,2011,0,2,NA,NA,2
"3721",2,2014,0,2,NA,NA,2
"3722",1,1963,1,1,762,149,2
"3723",2,1965,1,1,60,521,2
"3724",2,1989,5,2,394,222,1
"3725",1,1994,5,1,40,254,2
"3726",1,1962,1,1,NA,510,1
"3727",2,1968,1,1,NA,NA,1
"3728",1,1990,5,1,NA,NA,1
"3729",1,1994,5,1,NA,NA,1
"3730",2,1939,2,1,24,999,2
"3731",1,1946,1,1,NA,NA,2
"3732",2,1948,1,1,NA,NA,2
"3733",1,1943,1,1,101,942,2
"3734",2,1946,1,1,NA,NA,2
"3735",1,1974,1,1,466,510,2
"3736",2,1971,1,1,187,951,2
"3737",1,2000,0,1,NA,NA,2
"3738",1,1973,1,1,NA,441,2
"3739",2,1978,1,1,35,930,2
"3740",1,2004,0,1,NA,NA,2
"3741",1,2006,0,1,NA,NA,2
"3742",1,1969,1,1,400,875,2
"3743",2,1976,1,1,NA,NA,2
"3744",2,2010,0,2,NA,NA,2
"3745",2,2012,0,2,NA,NA,2
"3746",2,2016,0,2,NA,NA,2
"3747",2,1927,2,1,NA,NA,2
"3748",1,1941,1,2,NA,NA,2
"3749",2,1946,1,2,NA,NA,2
"3750",1,1963,1,1,301,873,2
"3751",2,1967,1,1,208,930,2
"3752",2,1990,1,1,NA,NA,2
"3753",1,1979,1,2,NA,149,2
"3754",2,2016,0,2,NA,NA,2
"3755",2,1958,3,2,208,274,2
"3756",1,1985,5,2,172,863,2
"3757",2,1925,2,2,NA,NA,2
"3758",1,1965,1,2,178,510,5
"3759",2,1986,1,2,NA,NA,5
"3760",1,2013,0,2,NA,NA,5
"3761",1,1942,1,1,24,941,2
"3762",2,1950,1,1,112,421,2
"3763",1,1940,1,2,NA,NA,2
"3764",2,1943,1,1,21,999,2
"3765",1,1958,1,1,184,421,2
"3766",2,1962,1,1,130,421,2
"3767",2,1987,1,2,NA,NA,6
"3768",1,1991,5,2,250,235,2
"3769",1,1985,1,2,286,753,6
"3770",1,1957,1,1,83,236,7
"3771",2,1957,1,1,NA,NA,7
"3772",1,1951,3,1,NA,NA,7
"3773",2,1996,1,2,NA,NA,2
"3774",1,1989,1,2,233,930,2
"3775",1,1963,3,2,NA,NA,3
"3776",2,1968,3,1,NA,NA,2
"3777",1,1997,5,1,NA,NA,2
"3778",2,1939,2,1,NA,NA,2
"3779",1,1970,1,1,NA,NA,2
"3780",2,1969,1,1,267,441,2
"3781",2,1998,5,1,NA,NA,2
"3782",2,1971,1,2,181,930,2
"3783",2,1992,1,2,NA,NA,2
"3784",1,1967,1,2,376,892,2
"3785",1,2000,0,2,NA,NA,2
"3786",1,1985,1,2,331,853,2
"3787",2,2016,0,2,NA,NA,2
"3788",1,1941,1,1,NA,NA,2
"3789",2,1940,1,1,NA,NA,2
"3790",2,1952,3,1,NA,NA,2
"3791",2,1944,2,1,NA,NA,2
"3792",1,1970,1,2,NA,NA,2
"3793",2,1972,1,2,421,313,2
"3794",1,1975,1,1,NA,611,5
"3795",2,1981,1,1,NA,611,5
"3796",2,2011,0,1,NA,NA,5
"3797",2,2012,0,1,NA,NA,5
"3798",1,1966,1,2,NA,772,2
"3799",2,1969,1,1,178,953,2
"3800",2,1995,5,2,45,521,2
"3801",1,1999,5,2,NA,NA,2
"3802",1,1927,2,1,NA,NA,2
"3803",2,1943,3,1,24,999,2
"3804",1,1930,1,2,NA,NA,2
"3805",2,1937,1,2,NA,NA,2
"3806",1,1931,1,2,NA,NA,2
"3807",2,1937,1,2,NA,NA,2
"3808",2,1964,3,2,250,530,2
"3809",1,1945,1,1,NA,NA,2
"3810",2,1939,1,1,NA,NA,2
"3811",1,1943,1,2,NA,NA,2
"3812",2,1948,1,2,NA,952,2
"3813",2,1960,2,2,163,722,2
"3814",1,1986,5,2,NA,910,2
"3815",1,1947,1,1,146,873,2
"3816",2,1951,1,1,77,442,2
"3817",1,1957,1,2,330,730,2
"3818",2,1943,1,1,NA,NA,2
"3819",2,1943,2,1,NA,NA,7
"3820",1,1960,5,2,NA,NA,2
"3821",1,1940,1,1,NA,NA,2
"3822",2,1940,1,1,NA,NA,2
"3823",1,1964,1,2,NA,NA,2
"3824",2,1968,1,2,105,999,2
"3825",2,1999,5,2,NA,NA,2
"3826",1,1956,1,1,210,942,2
"3827",2,1960,1,1,NA,NA,2
"3828",2,1987,5,1,145,942,2
"3829",2,1994,5,1,153,521,2
"3830",2,1949,2,1,50,951,2
"3831",2,1959,1,1,NA,611,5
"3832",1,1954,1,1,NA,611,5
"3833",1,1951,1,2,NA,NA,2
"3834",2,1948,1,1,140,941,2
"3835",1,1941,2,2,NA,NA,2
"3836",2,1937,2,1,NA,NA,2
"3837",2,1992,5,2,228,286,2
"3838",2,1955,2,2,205,930,2
"3839",1,1943,1,1,NA,873,2
"3840",2,1948,1,1,NA,NA,2
"3841",2,1929,2,2,NA,NA,2
"3842",1,1956,3,2,269,873,2
"3843",2,1938,2,2,NA,NA,2
"3844",1,1964,3,2,NA,773,2
"3845",1,1968,1,2,348,842,2
"3846",2,1977,1,1,231,930,2
"3847",1,2001,0,2,NA,NA,2
"3848",1,2002,0,2,NA,NA,2
"3849",1,1941,2,2,NA,NA,2
"3850",1,1991,5,2,NA,NA,2
"3851",1,1977,1,2,NA,224,2
"3852",2,1976,1,2,NA,NA,2
"3853",2,2002,0,2,NA,NA,2
"3854",2,2005,0,2,NA,NA,2
"3855",1,2007,0,2,NA,NA,2
"3856",1,1964,1,1,543,751,2
"3857",2,1968,1,1,NA,NA,2
"3858",1,1995,5,1,NA,NA,2
"3859",1,1943,1,1,NA,NA,2
"3860",2,1946,1,1,NA,NA,2
"3861",2,1951,3,1,NA,951,3
"3862",2,1946,2,2,NA,NA,2
"3863",1,1971,1,2,816,312,2
"3864",1,1975,1,2,525,312,2
"3865",2,1975,1,2,170,313,2
"3866",1,2008,0,2,NA,NA,2
"3867",2,1974,1,1,NA,NA,2
"3868",2,2010,0,2,NA,NA,2
"3869",1,2014,0,2,NA,NA,2
"3870",2,2016,0,2,NA,NA,2
"3871",1,1936,1,1,NA,NA,2
"3872",2,1936,1,1,NA,NA,2
"3873",1,1949,1,1,200,999,2
"3874",2,1952,1,1,NA,NA,2
"3875",1,1977,1,2,411,873,1
"3876",2,1981,1,2,400,259,1
"3877",2,2011,0,2,NA,NA,1
"3878",2,2014,0,2,NA,NA,1
"3879",1,1939,1,1,NA,NA,2
"3880",2,1943,1,1,NA,NA,2
"3881",2,1974,5,1,NA,NA,2
"3882",1,1949,1,1,NA,NA,2
"3883",2,1950,1,1,25,951,2
"3884",1,1976,5,1,NA,NA,2
"3885",1,1939,1,1,NA,NA,2
"3886",2,1943,1,1,NA,NA,2
"3887",1,1960,1,1,NA,NA,2
"3888",2,1963,1,1,NA,NA,2
"3889",2,1989,1,1,NA,NA,2
"3890",2,1991,5,1,254,246,2
"3891",1,1993,5,1,NA,NA,2
"3892",1,1989,1,1,310,311,2
"3893",2,1937,2,1,NA,NA,2
"3894",2,1958,1,1,NA,NA,2
"3895",1,1956,1,1,NA,NA,2
"3896",1,1983,5,1,392,922,2
"3897",1,1985,5,1,375,922,2
"3898",1,1971,1,2,1025,312,2
"3899",2,1977,1,2,NA,NA,2
"3900",2,2002,0,2,NA,NA,2
"3901",2,2009,0,2,NA,NA,2
"3902",1,1940,1,1,NA,NA,2
"3903",2,1945,1,1,NA,NA,2
"3904",1,2009,0,1,NA,NA,2
"3905",1,1969,1,2,NA,141,2
"3906",2,1972,1,2,47,952,2
"3907",2,1999,5,2,NA,NA,2
"3908",2,2002,0,2,NA,NA,2
"3909",1,1961,1,1,250,753,2
"3910",2,1968,1,1,200,399,2
"3911",1,1993,5,1,133,521,2
"3912",2,1996,5,1,NA,NA,2
"3913",1,1960,1,1,NA,120,2
"3914",2,1965,1,1,NA,259,2
"3915",1,1991,5,1,NA,NA,2
"3916",2,1994,5,1,150,259,2
"3917",1,1967,1,2,NA,521,2
"3918",2,1968,1,2,NA,521,2
"3919",2,1998,5,2,NA,NA,2
"3920",1,2001,0,2,NA,NA,2
"3921",1,1936,4,2,NA,NA,2
"3922",2,1935,2,1,NA,NA,2
"3923",1,1954,1,2,130,320,2
"3924",2,1957,1,2,130,999,2
"3925",1,1987,5,2,NA,NA,2
"3926",2,1991,5,2,NA,NA,2
"3927",2,1942,2,1,NA,NA,2
"3928",1,1966,1,1,401,741,2
"3929",2,1972,1,1,NA,NA,2
"3930",2,2001,0,1,NA,NA,2
"3931",1,2004,0,1,NA,NA,2
"3932",1,2005,0,1,NA,NA,2
"3933",1,1944,1,1,NA,NA,5
"3934",2,1947,1,2,NA,NA,5
"3935",1,1947,1,2,NA,NA,2
"3936",2,1953,1,2,202,952,2
"3937",2,1984,5,2,166,399,2
"3938",1,1961,1,1,233,721,2
"3939",2,1966,1,1,NA,NA,2
"3940",2,1993,5,1,NA,NA,2
"3941",1,1977,5,2,324,892,2
"3942",1,1938,1,1,NA,NA,2
"3943",2,1937,1,1,NA,NA,2
"3944",1,1989,5,1,NA,NA,2
"3945",1,1974,1,2,409,751,2
"3946",2,1969,1,2,NA,NA,2
"3947",2,2005,0,2,NA,NA,2
"3948",1,1934,1,2,NA,NA,2
"3949",2,1936,1,2,NA,NA,2
"3950",2,1972,1,2,90,952,2
"3951",2,1999,5,2,NA,NA,2
"3952",1,1966,1,2,374,842,2
"3953",1,1967,1,2,NA,530,2
"3954",2,1976,1,2,NA,721,2
"3955",1,2002,0,2,NA,NA,2
"3956",1,2005,0,2,NA,NA,2
"3957",1,1972,1,1,466,234,2
"3958",2,1978,1,1,NA,399,2
"3959",2,2006,0,1,NA,NA,2
"3960",1,2009,0,1,NA,NA,2
"3961",1,1961,1,1,300,762,2
"3962",2,1962,1,1,NA,254,2
"3963",1,2000,0,1,NA,NA,2
"3964",1,1970,1,1,603,510,2
"3965",2,1973,1,1,NA,NA,2
"3966",1,2002,0,1,NA,NA,2
"3967",1,2005,0,1,NA,NA,2
"3968",2,2012,0,1,NA,NA,2
"3969",1,1977,1,2,500,753,2
"3970",2,1980,1,1,NA,NA,2
"3971",1,2006,0,1,NA,NA,2
"3972",2,2011,0,1,NA,NA,2
"3973",1,1971,1,2,583,741,2
"3974",2,1975,1,1,245,313,2
"3975",2,1996,5,2,NA,NA,2
"3976",1,2000,0,2,NA,NA,2
"3977",1,1975,1,1,525,854,2
"3978",2,1977,1,1,317,930,2
"3979",1,2001,0,1,NA,NA,2
"3980",1,2003,0,1,NA,NA,2
"3981",1,2009,0,1,NA,NA,2
"3982",1,2013,0,1,NA,NA,2
"3983",2,1939,2,2,NA,NA,2
"3984",1,1978,5,2,255,930,2
"3985",1,1942,1,2,NA,NA,2
"3986",2,1949,1,1,NA,NA,2
"3987",1,2002,0,1,NA,NA,2
"3988",2,1975,3,2,NA,NA,2
"3989",1,1955,1,2,260,941,2
"3990",2,1964,1,2,110,999,2
"3991",2,1950,2,1,128,951,2
"3992",1,1974,1,2,491,799,2
"3993",2,1975,1,2,168,441,2
"3994",1,1998,5,2,150,431,2
"3995",1,2001,0,2,NA,NA,2
"3996",2,1952,2,2,NA,NA,2
"3997",2,1967,3,1,NA,NA,2
"3998",2,1994,5,2,NA,NA,2
"3999",2,1944,2,2,NA,941,2
"4000",1,1936,2,2,NA,NA,2
"4001",1,1973,5,2,295,741,2
"4002",2,1957,4,1,NA,NA,2
"4003",2,1982,1,1,NA,NA,6
"4004",1,1976,1,1,533,241,6
"4005",2,2013,0,1,NA,NA,6
"4006",2,2015,0,1,NA,NA,6
"4007",1,1968,1,1,302,761,2
"4008",2,1964,1,1,NA,953,2
"4009",2,1999,5,2,NA,NA,2
"4010",2,1960,3,2,NA,930,2
"4011",1,1984,1,2,200,412,2
"4012",2,1938,3,1,NA,NA,2
"4013",1,1992,5,2,220,412,2
"4014",1,1994,5,2,NA,NA,2
"4015",2,1937,2,1,NA,NA,2
"4016",1,1953,3,2,244,873,2
"4017",2,1995,5,2,NA,NA,2
"4018",1,1967,3,2,NA,873,2
"4019",2,1977,4,2,NA,NA,2
"4020",1,2002,0,2,NA,NA,2
"4021",1,2003,0,2,NA,NA,2
"4022",1,2003,0,2,NA,NA,2
"4023",1,1944,1,2,NA,NA,2
"4024",2,1951,1,2,50,951,2
"4025",2,1937,2,1,NA,NA,5
"4026",1,1960,2,2,401,772,5
"4027",2,1965,5,2,NA,953,2
"4028",1,1939,1,2,NA,NA,2
"4029",1,1976,1,1,526,239,2
"4030",2,1977,1,1,NA,NA,2
"4031",2,2004,0,1,NA,NA,2
"4032",2,2006,0,1,NA,NA,2
"4033",1,2011,0,1,NA,NA,2
"4034",1,1981,1,1,667,274,2
"4035",2,1979,1,1,176,243,2
"4036",1,2003,0,1,NA,NA,2
"4037",2,1956,2,1,80,530,2
"4038",1,1946,2,2,NA,NA,2
"4039",1,1976,1,2,380,312,2
"4040",2,1979,1,1,NA,NA,2
"4041",1,2012,0,1,NA,NA,2
"4042",1,2014,0,1,NA,NA,2
"4043",2,1928,2,1,NA,NA,2
"4044",2,1943,2,1,15,521,2
"4045",2,1958,2,1,NA,NA,2
"4046",1,1988,5,1,190,521,2
"4047",2,1950,2,1,NA,521,2
"4048",1,1935,1,2,NA,NA,2
"4049",2,1940,1,2,NA,NA,2
"4050",1,1998,5,2,NA,NA,2
"4051",1,1968,1,2,245,930,2
"4052",2,1968,1,2,225,243,2
"4053",1,1958,1,2,NA,743,2
"4054",2,1961,1,2,52,421,2
"4055",1,1970,1,2,622,510,2
"4056",2,1979,1,2,80,253,2
"4057",1,2002,0,2,NA,NA,2
"4058",2,2005,0,2,NA,NA,2
"4059",2,1939,2,1,NA,NA,2
"4060",1,1945,1,1,NA,611,4
"4061",2,1945,1,1,NA,NA,4
"4062",1,1967,5,2,NA,NA,7
"4063",2,1934,2,2,NA,NA,2
"4064",1,1944,1,2,NA,NA,2
"4065",2,1945,1,2,NA,NA,2
"4066",2,1959,3,1,95,941,2
"4067",2,1993,5,2,NA,NA,2
"4068",2,1955,3,2,NA,NA,2
"4069",1,1989,5,2,NA,NA,2
"4070",1,1932,2,1,NA,NA,2
"4071",2,1973,5,2,NA,NA,2
"4072",2,1939,3,1,NA,NA,2
"4073",1,1962,1,2,360,399,2
"4074",2,1962,1,2,300,399,2
"4075",2,1991,5,2,176,245,2
"4076",1,1993,5,2,NA,NA,2
"4077",2,2003,0,2,NA,NA,2
"4078",1,1976,5,2,242,882,2
"4079",1,1940,1,2,NA,NA,2
"4080",2,1948,1,1,NA,NA,2
"4081",1,1976,1,1,NA,NA,2
"4082",2,1975,1,1,NA,NA,2
"4083",1,2006,0,1,NA,NA,2
"4084",2,2008,0,1,NA,NA,2
"4085",1,1967,1,2,NA,873,2
"4086",2,2001,0,2,NA,NA,2
"4087",2,1961,1,2,NA,NA,2
"4088",1,1958,1,2,208,941,2
"4089",2,1961,1,2,90,314,2
"4090",1,1988,5,2,375,510,2
"4091",2,1991,5,2,188,246,2
"4092",1,1974,3,2,NA,159,2
"4093",2,1977,3,2,105,314,1
"4094",2,1999,5,2,NA,NA,2
"4095",2,1938,2,1,NA,NA,2
"4096",1,1961,1,1,NA,NA,2
"4097",2,1964,1,1,79,952,2
"4098",1,1999,5,1,NA,NA,2
"4099",1,2002,0,1,NA,NA,2
"4100",1,1954,1,1,NA,222,2
"4101",2,1963,1,1,188,247,2
"4102",1,1993,5,1,192,222,2
"4103",1,1976,1,1,500,221,2
"4104",2,1980,1,1,NA,NA,2
"4105",1,2007,0,1,NA,NA,2
"4106",1,2010,0,1,NA,NA,2
"4107",2,1959,4,2,283,441,2
"4108",2,1991,5,2,NA,NA,2
"4109",2,1949,2,1,24,999,2
"4110",2,1978,1,1,145,314,2
"4111",1,1977,1,1,230,312,2
"4112",2,2008,0,1,NA,NA,2
"4113",1,1961,3,2,260,510,2
"4114",1,1998,5,2,NA,NA,2
"4115",2,1940,2,2,NA,NA,2
"4116",2,1970,1,2,210,313,2
"4117",1,1978,1,1,467,874,2
"4118",2,1980,1,1,NA,NA,2
"4119",2,2006,0,1,NA,NA,2
"4120",2,2011,0,1,NA,NA,2
